Date,05T,10T,11T,59T,61T,03T,50T,52T,53T,54T,08T,17T,18T,19T,14T,27T,20T,21T,24T,25T,26T,79T,41T,46T,72T,29T,30T,31T,32T,33T,34T,71T,77T,35T,36T,37T,38T,39T,40T,57T,73T,58T,67T,75T,68T,69T,70T,76T,42T,44T,62T,63T,80T
2018_11_22,35.0,32.0,34.0,31.0,33.0,60.0,36.0,42.0,40,43.0,48.0,28.0,29.0,36.0,48.0,50.0,33.0,27.0,48.0,21.0,31.0,31.0,21.0,22.0,15.0,31.0,14.0,38.0,29.0,32.0,28.0,20.0,27.0,23.0,23.0,18.0,12.0,13.0,21.0,19.0,11.0,10.0,17.0,9.0,27.0,19.0,20.0,29.0,13.0,16.666666666666668,17.0,20,11.0
2018_11_23,20.0,24.0,27.0,22.0,25.0,37.0,30.0,33.0,29,45.0,33.0,20.0,17.0,20.0,29.0,50.0,24.0,23.0,22.0,19.0,27.0,24.0,18.0,25.0,12.0,25.0,11.0,24.0,15.0,18.0,18.0,15.0,20.0,24.0,18.0,17.0,12.0,13.0,19.0,23.0,21.0,12.0,16.0,8.0,28.0,19.0,22.0,22.0,16.0,18.333333333333332,17.0,22,10.0
2018_11_24,26.0,22.0,21.0,17.0,27.0,34.0,30.0,27.0,30,33.0,38.0,25.0,29.666666666666668,26.0,26.0,58.0,26.0,23.0,29.0,19.0,26.0,24.0,20.0,31.0,12.0,26.0,8.0,24.0,16.0,16.0,20.0,16.0,24.0,23.0,17.0,16.0,12.0,12.0,17.0,26.0,27.0,14.0,17.0,9.0,22.0,17.0,19.0,21.0,19.0,17.666666666666668,14.0,20,12.0
2018_11_25,32.0,33.0,29.0,27.0,36.0,42.0,35.0,38.0,48,38.0,40.0,29.0,34.0,33.0,32.0,63.0,30.0,30.0,34.0,25.0,29.0,32.0,29.0,31.0,17.0,28.0,10.0,34.0,18.0,21.0,23.0,19.0,28.0,23.0,14.0,16.0,13.0,12.0,21.0,25.0,17.0,10.0,16.0,11.0,23.0,19.0,25.0,27.0,24.0,21.0,17.0,22,13.0
2018_11_26,32.0,33.0,29.0,29.0,33.0,40.0,35.0,36.0,46,38.0,42.0,30.0,35.0,33.0,41.0,41.0,28.0,26.0,30.0,29.0,32.0,30.0,31.0,41.0,24.0,26.0,11.0,36.0,22.0,21.0,24.0,16.0,29.0,23.0,15.0,15.0,12.0,12.0,17.0,19.0,15.0,11.0,18.0,9.0,24.0,20.0,22.0,28.0,25.0,23.0,19.0,25,20.0
2018_11_27,26.0,28.0,30.0,27.0,26.0,32.0,31.0,32.0,35,35.0,35.0,26.0,18.0,25.0,31.0,47.0,30.0,26.0,30.0,29.0,36.0,33.0,34.0,45.0,30.0,23.0,13.0,29.0,20.0,22.0,20.0,17.0,23.0,24.0,14.0,14.0,12.0,10.0,19.0,23.0,13.0,12.0,20.0,17.0,24.0,25.0,23.0,26.0,19.0,23.0,22.0,28,16.0
2018_11_28,21.0,20.0,20.0,18.0,34.0,20.0,25.0,25.0,32,29.0,29.0,18.0,13.0,26.0,33.0,33.0,21.0,19.0,28.0,21.0,39.0,26.0,31.0,35.0,34.0,20.0,19.0,22.0,19.0,18.0,18.0,23.0,27.0,21.0,15.0,19.0,18.0,13.0,23.0,29.0,19.0,13.0,24.0,16.0,31.0,27.0,27.0,30.0,7.0,16.333333333333332,18.0,24,8.0
2018_11_29,31.0,30.0,30.0,25.0,24.0,41.0,33.0,39.0,39,42.0,48.0,36.0,25.0,35.0,58.0,58.0,28.0,25.0,35.0,35.0,38.0,32.0,39.0,38.0,21.0,29.0,19.0,34.0,26.0,16.0,25.0,22.0,28.0,27.0,19.0,21.0,20.0,18.0,25.0,33.0,17.0,14.0,19.0,16.0,29.0,30.0,33.0,34.0,7.0,11.333333333333334,11.0,16,8.0
2018_11_30,37.0,38.0,40.0,39.0,27.0,48.0,41.0,46.0,48,51.0,47.0,38.0,27.0,35.0,42.0,73.0,40.0,33.0,40.0,40.0,42.0,34.0,33.0,39.0,23.0,27.0,18.0,36.0,23.0,24.0,26.0,19.0,31.0,28.0,24.0,24.0,20.0,18.0,27.0,34.0,24.0,15.0,19.0,18.0,29.0,28.0,29.0,31.0,13.0,14.666666666666666,15.0,16,10.0
2018_12_01,40.0,37.0,36.0,34.0,34.0,55.0,40.0,51.0,46,49.0,49.0,40.0,33.0,37.0,55.0,72.0,31.0,42.0,41.0,25.0,36.0,34.0,35.0,32.0,23.0,35.0,19.0,51.0,27.0,31.0,29.0,19.0,27.0,26.0,21.0,28.0,15.0,16.0,26.0,35.0,22.0,14.0,21.0,21.0,27.0,24.0,32.0,29.0,11.0,9.0,10.0,16,10.0
2018_12_02,38.0,36.0,36.0,27.0,31.0,56.0,37.0,47.0,39,47.0,49.0,41.0,25.0,35.0,53.0,75.0,31.0,36.0,40.0,24.0,38.0,30.0,32.0,32.0,18.0,35.0,12.0,23.5,41.0,30.0,26.0,21.0,22.0,25.0,24.0,28.0,12.0,15.0,25.0,42.0,35.0,13.0,20.0,15.0,28.0,20.0,35.0,26.0,16.0,10.0,12.0,16,9.0
2018_12_03,29.0,29.0,31.0,27.0,25.0,57.0,32.0,34.0,35,39.0,43.0,30.0,20.0,36.0,47.0,81.0,25.0,30.0,38.0,27.0,41.0,40.0,34.0,38.0,20.0,40.0,12.0,51.0,43.0,35.0,34.0,23.0,27.0,27.0,22.0,28.0,14.0,17.0,23.0,48.0,39.0,9.0,19.0,11.0,36.0,25.0,34.0,33.0,13.0,8.0,14.0,17,10.0
2018_12_04,34.0,38.0,40.0,34.0,42.0,43.0,48.0,41.0,49,47.0,50.0,38.0,25.0,34.0,47.0,73.0,39.0,40.0,47.0,29.0,40.0,41.0,37.0,44.0,20.0,42.0,11.0,44.0,32.0,33.0,27.0,22.0,26.0,26.0,25.0,24.0,16.0,14.0,28.0,38.0,28.0,11.0,18.0,13.0,33.0,23.0,35.0,29.0,10.0,10.0,8.0,12,6.0
2018_12_05,32.0,29.0,30.0,26.0,24.0,48.0,31.0,31.0,33,40.0,41.0,30.0,21.0,33.0,36.0,56.0,33.0,34.0,36.0,30.0,42.0,36.0,42.0,37.0,23.0,34.0,10.0,39.0,25.0,31.0,25.0,19.0,29.0,25.0,20.0,28.0,18.0,17.0,27.0,46.0,23.0,11.0,18.0,11.0,32.0,20.0,39.0,34.0,11.0,10.666666666666666,9.0,12,7.0
2018_12_06,27.0,26.0,29.0,22.0,33.0,38.0,31.0,32.0,34,39.0,42.0,26.0,13.0,32.0,34.0,51.0,34.0,27.0,49.0,29.0,46.0,36.0,49.0,39.0,23.0,30.0,18.0,31.0,26.0,25.0,24.0,26.0,24.0,25.0,22.0,28.0,10.0,19.0,27.0,66.0,26.0,12.0,18.0,12.0,31.0,22.0,32.0,38.0,14.0,12.0,9.0,13,9.0
2018_12_07,33.0,36.0,35.0,33.0,34.0,61.0,35.0,43.0,42,47.0,50.0,38.0,28.0,33.0,56.0,85.0,32.0,38.0,48.0,28.0,46.0,39.0,43.0,36.0,22.0,46.0,23.0,46.0,37.0,30.0,25.0,21.0,30.0,33.0,31.0,32.0,21.0,20.0,35.0,37.0,37.0,16.0,24.0,13.0,41.0,30.0,41.0,37.0,9.0,10.666666666666666,9.0,14,4.0
2018_12_08,22.0,21.0,22.0,18.0,39.0,23.0,23.0,23.0,26,36.0,28.0,19.0,10.0,24.0,31.0,33.0,18.0,23.0,40.0,28.0,22.0,21.0,30.0,27.0,21.0,21.0,30.0,27.0,22.0,25.0,17.0,15.0,19.0,41.0,47.0,46.0,33.0,27.0,38.0,51.0,51.0,21.0,30.0,14.0,46.0,36.0,51.0,34.0,9.0,12.0,8.0,14,5.0
2018_12_09,21.0,24.0,26.0,24.0,28.0,26.0,28.0,31.0,32,41.0,33.0,21.0,13.0,28.0,26.0,39.0,22.0,17.0,31.0,18.0,20.0,19.0,17.0,22.0,13.0,27.0,16.0,32.0,24.0,18.0,21.0,17.0,26.0,36.0,31.0,27.0,19.0,14.0,23.0,6.0,34.0,15.0,24.0,10.0,31.0,23.0,22.0,23.0,5.0,11.0,14.0,12,5.0
2018_12_10,19.0,29.0,27.0,22.0,54.0,29.0,30.0,28.0,32,38.0,35.0,25.0,14.0,25.0,21.0,41.0,27.227272727272727,21.0,26.0,22.0,23.0,22.0,16.0,27.0,14.0,18.0,28.0,29.0,20.0,15.0,16.0,12.0,19.0,19.0,19.0,17.0,10.0,8.0,17.0,19.0,24.0,14.0,20.0,6.0,22.0,17.0,11.0,30.0,11.0,15.0,10.0,13,5.0
2018_12_11,25.0,31.0,32.0,26.0,68.0,38.0,33.0,37.0,36,43.0,40.0,30.0,19.0,34.0,32.0,51.0,23.0,21.0,29.0,17.0,30.0,27.0,30.0,26.0,14.0,23.0,35.0,18.0,24.0,22.0,22.0,18.0,24.0,21.0,20.0,21.0,10.0,8.0,20.0,20.0,17.0,10.0,17.0,6.0,28.0,16.0,21.0,28.0,12.0,22.0,10.0,13,6.0
2018_12_12,18.0,22.0,24.0,21.0,42.0,25.0,25.0,26.0,30,32.0,32.0,24.0,12.0,23.0,28.0,43.0,21.0,18.0,24.0,20.0,33.0,27.0,23.0,21.0,14.0,25.0,31.0,27.0,20.0,23.0,18.0,14.0,16.0,18.0,20.0,17.0,10.0,8.0,16.0,19.0,20.0,9.0,14.0,8.0,24.0,18.0,17.0,26.0,7.0,26.0,11.0,11,6.0
2018_12_13,18.0,23.0,20.0,19.0,33.0,25.0,24.0,25.0,26,29.0,31.0,20.0,13.0,23.0,30.0,45.0,19.0,17.0,22.0,15.0,30.0,22.0,22.0,25.0,14.0,18.0,21.0,16.0,16.0,17.0,18.0,12.0,19.0,15.0,11.0,12.0,9.0,7.0,12.0,8.0,9.0,8.0,12.0,3.0,18.0,15.0,12.0,33.0,10.0,19.0,13.0,16,9.0
2018_12_14,19.0,24.0,25.0,23.0,34.0,31.0,28.0,30.0,34,34.0,30.0,22.0,16.0,23.0,30.0,47.0,21.0,20.0,22.0,21.0,31.0,28.0,34.0,26.0,19.0,16.0,18.0,21.0,19.0,19.0,19.0,12.0,18.0,17.0,15.0,13.0,9.0,7.0,13.0,8.0,7.0,7.0,10.0,5.0,21.0,16.0,13.0,33.0,9.0,22.0,16.0,17,9.0
2018_12_15,22.0,28.0,25.0,26.0,46.0,31.0,32.0,32.0,37,35.0,37.0,24.0,19.0,29.0,32.0,47.0,24.0,22.0,22.0,21.0,34.0,29.0,37.0,30.0,15.0,24.0,25.0,22.0,21.0,16.0,23.0,13.0,21.0,20.0,14.0,15.0,13.0,8.0,14.0,7.0,8.0,9.0,11.0,8.0,25.0,15.0,15.0,29.0,12.0,28.0,9.0,12,8.0
2018_12_16,21.0,26.0,23.0,25.0,38.0,27.0,27.0,29.0,35,30.0,33.0,23.0,17.0,32.0,49.0,49.0,20.0,25.0,26.0,21.0,35.0,34.0,34.0,27.0,11.0,26.0,22.0,21.0,23.0,22.0,22.0,15.0,19.0,18.0,13.0,15.0,13.0,6.0,16.0,8.0,8.0,8.0,9.0,4.0,25.0,13.0,18.0,31.0,10.0,23.0,7.0,11,3.0
2018_12_17,22.0,23.0,22.0,22.0,17.0,27.0,23.0,24.0,28,29.0,32.0,22.0,19.0,27.0,40.0,40.0,25.0,25.0,24.0,22.0,43.0,31.0,35.0,28.0,17.0,23.0,11.0,23.0,19.0,20.0,21.0,17.0,18.0,16.0,7.0,12.0,12.0,6.0,15.0,9.0,13.0,8.0,13.0,7.0,22.0,14.0,17.0,30.0,9.0,12.0,8.0,11,6.0
2018_12_18,24.0,28.0,26.0,24.0,39.0,31.0,25.0,29.0,35,30.0,35.0,25.0,23.0,29.0,58.0,58.0,28.0,29.0,35.0,29.0,45.0,42.0,33.0,30.0,19.0,25.0,20.0,23.0,23.0,23.0,26.0,21.0,23.0,20.0,18.0,19.0,15.0,11.0,18.0,12.0,15.0,9.0,16.0,10.0,23.0,19.0,26.0,32.0,9.0,7.0,10.0,11,5.0
2018_12_19,43.0,41.0,43.0,38.0,54.0,69.0,38.0,57.0,48,54.0,57.0,48.0,43.0,42.0,87.0,87.0,42.0,45.0,44.0,33.0,44.0,43.0,44.0,42.0,22.0,35.0,22.0,36.0,34.0,33.0,37.0,31.0,34.0,27.0,24.0,23.0,20.0,15.0,23.0,23.0,21.0,13.0,18.0,11.0,27.0,24.0,31.0,43.0,6.0,14.0,8.0,10,6.0
2018_12_20,72.0,60.0,64.0,61.0,59.0,97.0,59.0,88.0,73,96.0,97.0,71.0,76.0,67.0,108.0,108.0,46.0,61.0,68.0,56.0,53.0,43.0,54.0,50.0,27.0,58.0,22.0,53.0,66.0,57.0,57.0,30.0,36.0,29.0,31.0,28.0,22.0,16.0,29.0,13.0,26.0,13.0,22.0,14.0,32.0,33.0,31.0,44.0,12.0,21.0,14.0,14,9.0
2018_12_21,67.0,65.0,63.0,57.0,59.0,81.0,50.0,72.0,81,96.0,84.0,55.0,56.0,53.0,71.0,71.0,65.0,66.0,85.0,66.0,45.0,36.0,59.0,59.0,25.0,98.0,21.0,56.0,57.0,54.0,40.0,41.0,65.0,21.0,20.0,16.0,17.0,9.0,20.0,10.0,14.0,10.0,21.0,14.0,27.0,25.0,31.0,40.0,16.0,20.0,16.0,16,10.0
2018_12_22,57.0,51.0,45.0,45.0,64.0,56.0,39.0,55.0,59,59.0,72.0,49.0,82.0,51.0,69.0,69.0,57.0,56.0,79.0,66.0,35.0,31.0,33.0,57.0,21.0,40.0,34.0,35.0,36.0,43.0,36.0,44.0,70.0,16.0,10.0,16.0,15.0,9.0,19.0,9.0,8.0,9.0,15.0,14.0,26.0,22.0,22.0,31.0,22.0,19.0,20.0,22,15.0
2018_12_23,47.0,54.0,48.0,44.0,68.0,52.0,37.0,48.0,55,51.0,57.0,40.0,47.0,52.0,96.0,96.0,44.0,55.0,43.0,44.0,56.0,53.0,32.0,33.0,14.0,46.0,52.0,44.0,47.0,42.0,42.0,42.0,45.0,17.0,8.0,16.0,18.0,10.0,17.0,11.0,8.0,10.0,16.0,10.0,25.0,19.0,22.0,33.0,32.0,15.0,23.0,26,20.0
2018_12_24,36.0,40.0,39.0,40.0,62.0,46.0,33.0,52.0,49,52.0,50.0,36.0,40.0,44.0,78.0,78.0,40.0,36.0,34.0,30.0,44.0,36.0,41.0,33.0,17.0,42.0,37.0,39.5,29.0,31.0,33.0,21.0,28.0,21.0,16.0,20.0,18.0,7.0,17.0,14.0,13.0,10.0,19.0,12.0,31.0,26.0,20.0,43.0,30.0,10.0,23.0,24,20.0
2018_12_25,61.0,49.0,43.0,43.0,30.0,56.0,40.0,51.0,56,56.0,70.0,52.0,71.0,65.0,74.0,74.0,40.0,46.0,52.0,42.0,46.0,43.0,53.0,41.0,18.0,38.0,14.0,35.0,40.0,36.0,41.0,25.0,36.0,23.0,16.0,23.0,21.0,10.0,24.0,21.0,20.0,8.0,18.0,13.0,29.0,33.0,25.0,33.0,33.0,12.0,14.0,16,14.0
2018_12_26,65.0,59.0,55.0,49.0,62.0,69.0,47.0,68.0,65,65.0,75.0,57.0,63.0,91.0,72.0,72.0,48.0,60.0,67.0,45.0,43.0,35.0,40.0,48.0,20.0,57.0,40.0,66.0,58.0,63.0,54.0,30.0,45.0,19.0,15.0,21.0,21.0,14.0,30.0,20.0,20.0,7.0,20.0,14.0,33.0,44.0,28.0,34.0,21.0,13.0,18.0,19,19.0
2018_12_27,60.0,61.0,55.0,49.0,46.0,71.0,44.0,68.0,66,69.0,74.0,57.0,66.0,78.0,82.0,82.0,50.0,71.0,73.0,59.0,42.0,39.0,43.0,45.0,23.0,74.0,32.0,69.0,65.0,63.0,63.0,46.0,64.0,24.0,18.0,34.0,25.0,18.0,37.0,24.0,24.0,10.0,25.0,15.0,39.0,41.0,29.0,36.0,19.0,9.0,20.0,22,11.0
2018_12_28,65.0,62.0,62.0,60.0,26.0,71.0,46.0,75.0,68,75.0,77.0,62.0,69.0,70.0,96.0,96.0,52.0,68.0,60.0,56.0,60.0,56.0,59.0,31.0,22.0,66.0,30.0,60.0,67.0,63.0,62.0,38.0,54.0,30.0,28.0,42.0,26.0,19.0,35.0,21.0,21.0,14.0,23.0,18.0,41.0,35.0,29.0,41.0,22.0,8.0,13.0,16,10.0
2018_12_29,25.0,22.0,26.0,18.0,20.0,29.0,25.0,33.0,30,43.0,38.0,23.0,26.0,30.0,26.0,24.0,25.0,20.0,20.0,17.0,59.0,43.0,16.0,21.0,15.0,26.0,24.0,26.0,26.0,22.0,20.0,12.0,17.0,33.0,28.0,24.0,14.0,16.0,21.0,15.0,23.0,22.0,18.0,14.0,30.0,28.0,20.0,34.0,19.0,9.0,12.0,18,12.0
2018_12_30,14.0,19.0,20.0,19.0,22.0,21.0,24.0,25.0,26,31.0,28.0,13.0,18.0,21.0,16.0,29.0,16.0,13.0,12.0,16.0,24.0,14.0,13.0,18.0,12.0,21.0,21.0,17.0,15.0,15.0,13.0,11.0,11.0,21.0,16.0,14.0,10.0,7.0,12.0,10.0,17.0,20.0,15.0,9.0,17.0,15.0,12.0,19.0,16.0,9.0,12.0,16,10.0
2018_12_31,17.0,22.0,21.0,14.0,24.0,20.0,22.0,25.0,27,28.0,33.0,20.0,21.0,21.0,16.0,34.0,17.0,13.0,16.0,14.0,21.0,18.0,16.0,18.0,9.0,16.0,15.0,17.0,19.0,12.0,16.0,10.0,15.0,22.0,19.0,17.0,13.0,8.0,14.0,11.0,12.0,15.0,12.0,7.0,20.0,16.0,15.0,31.0,12.0,10.0,13.0,20,8.0
